transaction_id,account_id,timestamp,asset,amount,amount_usd,transaction_type,source_wallet,destination_wallet,device_id,ip_country,account_age_days,ground_truth_label,anomaly_type
TX-0000422,ACC-00015,2025-01-05T12:14:00+00:00,USDT,184.25733717,184.26,transfer_in,CP-ACC-00015-03,WALLET-ACC-00015,DEV-00015-A,DE,1220,0,normal
TX-0000665,ACC-00023,2025-01-05T13:02:00+00:00,ETH,0.24471288,734.14,withdrawal,WALLET-ACC-00023,CP-ACC-00023-03,DEV-00023-A,SG,626,0,normal
TX-0000605,ACC-00021,2025-01-05T13:15:00+00:00,USDT,1684.18192211,1684.18,trade,WALLET-ACC-00021,EXTERNAL-OUT,DEV-00021-A,TW,949,0,normal
TX-0000334,ACC-00012,2025-01-05T13:18:00+00:00,ETH,0.14672047,440.16,withdrawal,WALLET-ACC-00012,CP-ACC-00012-04,DEV-00012-A,JP,546,0,normal
TX-0001173,ACC-00040,2025-01-05T13:18:00+00:00,BTC,0.00500844,300.51,deposit,CP-ACC-00040-04,WALLET-ACC-00040,DEV-00040-A,DE,701,0,normal
TX-0001443,ACC-00049,2025-01-05T13:24:00+00:00,USDC,449.95842071,449.96,trade,WALLET-ACC-00049,EXTERNAL-OUT,DEV-00049-B,US,385,0,normal
TX-0001112,ACC-00038,2025-01-05T13:32:00+00:00,USDT,1178.25109693,1178.25,transfer_in,CP-ACC-00038-01,WALLET-ACC-00038,DEV-00038-A,SG,1556,0,normal
TX-0000813,ACC-00028,2025-01-05T14:58:00+00:00,USDC,415.64419617,415.64,transfer_in,CP-ACC-00028-05,WALLET-ACC-00028,DEV-00028-A,SG,1285,0,normal
TX-0000421,ACC-00015,2025-01-05T15:05:00+00:00,BTC,0.01455899,873.54,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0000753,ACC-00026,2025-01-05T15:47:00+00:00,USDT,380.7811573,380.78,trade,WALLET-ACC-00026,EXTERNAL-OUT,DEV-00026-A,TW,722,0,normal
TX-0000544,ACC-00019,2025-01-05T16:54:00+00:00,BTC,0.00425301,255.18,trade,WALLET-ACC-00019,EXTERNAL-OUT,DEV-00019-A,US,1280,0,normal
TX-0000635,ACC-00022,2025-01-05T17:02:00+00:00,USDT,595.83273322,595.83,withdrawal,WALLET-ACC-00022,CP-ACC-00022-05,DEV-00022-A,JP,468,0,normal
TX-0001352,ACC-00046,2025-01-05T17:14:00+00:00,BTC,0.01237235,742.34,withdrawal,WALLET-ACC-00046,CP-ACC-00046-05,DEV-00046-A,TW,738,0,normal
TX-0001263,ACC-00043,2025-01-05T17:31:00+00:00,USDT,448.87455595,448.87,trade,WALLET-ACC-00043,EXTERNAL-OUT,DEV-00043-A,SG,1396,0,normal
TX-0000545,ACC-00019,2025-01-05T17:50:00+00:00,USDT,506.25762625,506.26,deposit,CP-ACC-00019-05,WALLET-ACC-00019,DEV-00019-A,US,1280,0,normal
TX-0000606,ACC-00021,2025-01-05T20:23:00+00:00,BTC,0.01877974,1126.78,transfer_out,WALLET-ACC-00021,CP-ACC-00021-06,DEV-00021-A,TW,949,0,normal
TX-0000934,ACC-00032,2025-01-05T20:37:00+00:00,ETH,0.09568139,287.04,transfer_out,WALLET-ACC-00032,CP-ACC-00032-05,DEV-00032-A,JP,289,0,normal
TX-0000664,ACC-00023,2025-01-05T20:54:00+00:00,USDT,184.26835555,184.27,trade,WALLET-ACC-00023,EXTERNAL-OUT,DEV-00023-A,SG,626,0,normal
TX-0001771,ACC-00060,2025-01-05T21:19:00+00:00,USDT,807.52529988,807.53,transfer_out,WALLET-ACC-00060,CP-ACC-00060-05,DEV-00060-A,DE,498,0,normal
TX-0001714,ACC-00058,2025-01-05T21:59:00+00:00,BTC,0.00881671,529.0,deposit,CP-ACC-00058-03,WALLET-ACC-00058,DEV-00058-B,SG,1407,0,normal
TX-0000697,ACC-00024,2025-01-06T07:12:00+00:00,ETH,0.11069113,332.07,transfer_in,CP-ACC-00024-02,WALLET-ACC-00024,DEV-00024-B,US,831,0,normal
TX-0000094,ACC-00004,2025-01-06T07:33:00+00:00,USDT,953.61802732,953.62,transfer_out,WALLET-ACC-00004,CP-ACC-00004-02,DEV-00004-A,US,1214,0,normal
TX-0000667,ACC-00023,2025-01-06T09:06:00+00:00,USDT,826.06481519,826.06,transfer_in,CP-ACC-00023-02,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0000639,ACC-00022,2025-01-06T09:28:00+00:00,ETH,0.27993315,839.8,trade,WALLET-ACC-00022,EXTERNAL-OUT,DEV-00022-A,JP,468,0,normal
TX-0000638,ACC-00022,2025-01-06T10:31:00+00:00,USDT,295.28060805,295.28,withdrawal,WALLET-ACC-00022,CP-ACC-00022-02,DEV-00022-A,JP,468,0,normal
TX-0000578,ACC-00020,2025-01-06T10:42:00+00:00,ETH,0.15996988,479.91,trade,WALLET-ACC-00020,EXTERNAL-OUT,DEV-00020-A,DE,504,0,normal
TX-0001322,ACC-00045,2025-01-06T10:47:00+00:00,USDT,832.55801078,832.56,trade,WALLET-ACC-00045,EXTERNAL-OUT,DEV-00045-A,DE,348,0,normal
TX-0000608,ACC-00021,2025-01-06T10:56:00+00:00,BTC,0.0284485,1706.91,trade,WALLET-ACC-00021,EXTERNAL-OUT,DEV-00021-B,TW,949,0,normal
TX-0001113,ACC-00038,2025-01-06T10:56:00+00:00,ETH,0.59281418,1778.44,withdrawal,WALLET-ACC-00038,CP-ACC-00038-04,DEV-00038-A,SG,1556,0,normal
TX-0001445,ACC-00049,2025-01-06T11:13:00+00:00,ETH,0.08958999,268.77,transfer_out,WALLET-ACC-00049,CP-ACC-00049-02,DEV-00049-A,US,385,0,normal
TX-0000698,ACC-00024,2025-01-06T11:34:00+00:00,USDC,290.57227156,290.57,withdrawal,WALLET-ACC-00024,CP-ACC-00024-04,DEV-00024-A,US,831,0,normal
TX-0000548,ACC-00019,2025-01-06T11:40:00+00:00,USDC,503.13224251,503.13,transfer_out,WALLET-ACC-00019,CP-ACC-00019-01,DEV-00019-A,US,1280,0,normal
TX-0000484,ACC-00017,2025-01-06T12:56:00+00:00,USDT,606.62913729,606.63,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0000609,ACC-00021,2025-01-06T13:01:00+00:00,BTC,0.01968679,1181.21,deposit,CP-ACC-00021-01,WALLET-ACC-00021,DEV-00021-A,TW,949,0,normal
TX-0000992,ACC-00034,2025-01-06T13:07:00+00:00,USDT,217.81817539,217.82,trade,WALLET-ACC-00034,EXTERNAL-OUT,DEV-00034-A,US,1007,0,normal
TX-0001353,ACC-00046,2025-01-06T13:08:00+00:00,USDT,1065.48089978,1065.48,deposit,CP-ACC-00046-04,WALLET-ACC-00046,DEV-00046-A,TW,738,0,normal
TX-0000814,ACC-00028,2025-01-06T13:10:00+00:00,USDT,704.06123756,704.06,transfer_out,WALLET-ACC-00028,CP-ACC-00028-01,DEV-00028-A,SG,1285,0,normal
TX-0001715,ACC-00058,2025-01-06T13:17:00+00:00,ETH,0.08602083,258.06,transfer_in,CP-ACC-00058-01,WALLET-ACC-00058,DEV-00058-A,SG,1407,0,normal
TX-0000640,ACC-00022,2025-01-06T13:31:00+00:00,USDC,1011.13813157,1011.14,trade,WALLET-ACC-00022,EXTERNAL-OUT,DEV-00022-A,JP,468,0,normal
TX-0001681,ACC-00057,2025-01-06T13:41:00+00:00,USDT,690.49653294,690.5,deposit,CP-ACC-00057-01,WALLET-ACC-00057,DEV-00057-A,JP,1579,0,normal
TX-0001174,ACC-00040,2025-01-06T13:43:00+00:00,USDT,571.98870693,571.99,transfer_out,WALLET-ACC-00040,CP-ACC-00040-05,DEV-00040-A,DE,701,0,normal
TX-0001143,ACC-00039,2025-01-06T13:49:00+00:00,BTC,0.0048733,292.4,transfer_out,WALLET-ACC-00039,CP-ACC-00039-02,DEV-00039-A,US,332,0,normal
TX-0000424,ACC-00015,2025-01-06T14:03:00+00:00,USDT,286.02618589,286.03,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0000423,ACC-00015,2025-01-06T14:08:00+00:00,ETH,0.52421381,1572.64,transfer_out,WALLET-ACC-00015,CP-ACC-00015-03,DEV-00015-A,DE,1220,0,normal
TX-0000577,ACC-00020,2025-01-06T14:20:00+00:00,USDC,420.9890985,420.99,transfer_out,WALLET-ACC-00020,CP-ACC-00020-05,DEV-00020-A,DE,504,0,normal
TX-0001563,ACC-00053,2025-01-06T14:25:00+00:00,USDT,361.50691763,361.51,transfer_in,CP-ACC-00053-04,WALLET-ACC-00053,DEV-00053-A,SG,1239,0,normal
TX-0001743,ACC-00059,2025-01-06T14:31:00+00:00,ETH,0.15153227,454.6,deposit,CP-ACC-00059-04,WALLET-ACC-00059,DEV-00059-A,US,1088,0,normal
TX-0000637,ACC-00022,2025-01-06T15:06:00+00:00,USDC,1249.95788164,1249.96,deposit,CP-ACC-00022-03,WALLET-ACC-00022,DEV-00022-A,JP,468,0,normal
TX-0000547,ACC-00019,2025-01-06T15:11:00+00:00,USDT,447.94197144,447.94,trade,WALLET-ACC-00019,EXTERNAL-OUT,DEV-00019-A,US,1280,0,normal
TX-0000607,ACC-00021,2025-01-06T15:33:00+00:00,USDC,2214.50108396,2214.5,trade,WALLET-ACC-00021,EXTERNAL-OUT,DEV-00021-B,TW,949,0,normal
TX-0000366,ACC-00013,2025-01-06T15:49:00+00:00,ETH,0.17512183,525.37,trade,WALLET-ACC-00013,EXTERNAL-OUT,DEV-00013-A,SG,472,0,normal
TX-0000666,ACC-00023,2025-01-06T17:17:00+00:00,USDT,508.34401413,508.34,transfer_in,CP-ACC-00023-06,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0001624,ACC-00055,2025-01-06T17:21:00+00:00,ETH,0.07481759,224.45,withdrawal,WALLET-ACC-00055,CP-ACC-00055-03,DEV-00055-A,DE,1372,0,normal
TX-0000546,ACC-00019,2025-01-06T17:31:00+00:00,USDT,147.07311762,147.07,withdrawal,WALLET-ACC-00019,CP-ACC-00019-04,DEV-00019-A,US,1280,0,normal
TX-0001474,ACC-00050,2025-01-06T18:26:00+00:00,USDC,503.93450272,503.93,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-B,DE,284,0,normal
TX-0000549,ACC-00019,2025-01-06T18:28:00+00:00,ETH,0.16763449,502.9,transfer_in,CP-ACC-00019-06,WALLET-ACC-00019,DEV-00019-A,US,1280,0,normal
TX-0000392,ACC-00014,2025-01-06T18:34:00+00:00,BTC,0.0246045,1476.27,deposit,CP-ACC-00014-05,WALLET-ACC-00014,DEV-00014-A,US,1364,0,normal
TX-0000843,ACC-00029,2025-01-06T18:48:00+00:00,BTC,0.01907212,1144.33,transfer_in,CP-ACC-00029-04,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0000576,ACC-00020,2025-01-06T20:35:00+00:00,USDC,335.18323338,335.18,withdrawal,WALLET-ACC-00020,CP-ACC-00020-06,DEV-00020-A,DE,504,0,normal
TX-0001354,ACC-00046,2025-01-07T06:44:00+00:00,ETH,0.10943584,328.31,withdrawal,WALLET-ACC-00046,CP-ACC-00046-05,DEV-00046-A,TW,738,0,normal
TX-0000700,ACC-00024,2025-01-07T07:39:00+00:00,ETH,0.15560214,466.81,withdrawal,WALLET-ACC-00024,CP-ACC-00024-02,DEV-00024-A,US,831,0,normal
TX-0001654,ACC-00056,2025-01-07T08:18:00+00:00,USDT,280.17566645,280.18,transfer_out,WALLET-ACC-00056,CP-ACC-00056-03,DEV-00056-A,TW,890,0,normal
TX-0000669,ACC-00023,2025-01-07T10:30:00+00:00,ETH,0.23032509,690.98,transfer_in,CP-ACC-00023-01,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0000304,ACC-00011,2025-01-07T10:58:00+00:00,BTC,0.01194651,716.79,transfer_out,WALLET-ACC-00011,CP-ACC-00011-02,DEV-00011-A,TW,1007,0,normal
TX-0000003,ACC-00001,2025-01-07T11:18:00+00:00,ETH,0.18482065,554.46,transfer_in,CP-ACC-00001-04,WALLET-ACC-00001,DEV-00001-A,TW,252,0,normal
TX-0000668,ACC-00023,2025-01-07T11:32:00+00:00,USDC,1473.93585199,1473.94,deposit,CP-ACC-00023-06,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0000122,ACC-00005,2025-01-07T11:52:00+00:00,USDT,822.9565728,822.96,withdrawal,WALLET-ACC-00005,CP-ACC-00005-03,DEV-00005-A,DE,1075,0,normal
TX-0001564,ACC-00053,2025-01-07T11:54:00+00:00,USDC,468.03785632,468.04,deposit,CP-ACC-00053-01,WALLET-ACC-00053,DEV-00053-A,SG,1239,0,normal
TX-0000699,ACC-00024,2025-01-07T13:03:00+00:00,USDC,167.74900183,167.75,trade,WALLET-ACC-00024,EXTERNAL-OUT,DEV-00024-A,US,831,0,normal
TX-0000305,ACC-00011,2025-01-07T13:35:00+00:00,USDT,723.4814969,723.48,deposit,CP-ACC-00011-02,WALLET-ACC-00011,DEV-00011-A,TW,1007,0,normal
TX-0000550,ACC-00019,2025-01-07T14:32:00+00:00,USDC,580.52875258,580.53,withdrawal,WALLET-ACC-00019,CP-ACC-00019-02,DEV-00019-A,US,1280,0,normal
TX-0000367,ACC-00013,2025-01-07T14:34:00+00:00,ETH,0.21152469,634.57,withdrawal,WALLET-ACC-00013,CP-ACC-00013-06,DEV-00013-A,SG,472,0,normal
TX-0000815,ACC-00028,2025-01-07T14:34:00+00:00,USDT,947.40317806,947.4,transfer_out,WALLET-ACC-00028,CP-ACC-00028-03,DEV-00028-A,SG,1285,0,normal
TX-0000485,ACC-00017,2025-01-07T15:00:00+00:00,USDT,538.21703308,538.22,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0000303,ACC-00011,2025-01-07T15:33:00+00:00,USDC,1417.11395721,1417.11,withdrawal,WALLET-ACC-00011,CP-ACC-00011-03,DEV-00011-A,TW,1007,0,normal
TX-0000064,ACC-00003,2025-01-07T15:38:00+00:00,USDT,568.43023996,568.43,withdrawal,WALLET-ACC-00003,CP-ACC-00003-06,DEV-00003-A,SG,1110,0,normal
TX-0001655,ACC-00056,2025-01-07T15:54:00+00:00,USDT,186.52557946,186.53,deposit,CP-ACC-00056-01,WALLET-ACC-00056,DEV-00056-A,TW,890,0,normal
TX-0000335,ACC-00012,2025-01-07T16:36:00+00:00,USDC,944.83879319,944.84,trade,WALLET-ACC-00012,EXTERNAL-OUT,DEV-00012-A,JP,546,0,normal
TX-0000754,ACC-00026,2025-01-07T17:01:00+00:00,BTC,0.00742189,445.31,trade,WALLET-ACC-00026,EXTERNAL-OUT,DEV-00026-A,TW,722,0,normal
TX-0000455,ACC-00016,2025-01-07T17:24:00+00:00,USDC,783.18077667,783.18,deposit,CP-ACC-00016-02,WALLET-ACC-00016,DEV-00016-B,TW,694,0,normal
TX-0000184,ACC-00007,2025-01-07T17:32:00+00:00,ETH,0.13257049,397.71,trade,WALLET-ACC-00007,EXTERNAL-OUT,DEV-00007-A,JP,1304,0,normal
TX-0000670,ACC-00023,2025-01-07T17:34:00+00:00,ETH,0.29078694,872.36,trade,WALLET-ACC-00023,EXTERNAL-OUT,DEV-00023-B,SG,626,0,normal
TX-0000425,ACC-00015,2025-01-07T18:00:00+00:00,USDC,600.92712379,600.93,transfer_in,CP-ACC-00015-03,WALLET-ACC-00015,DEV-00015-A,DE,1220,0,normal
TX-0000454,ACC-00016,2025-01-07T18:17:00+00:00,USDT,926.25568647,926.26,trade,WALLET-ACC-00016,EXTERNAL-OUT,DEV-00016-A,TW,694,0,normal
TX-0000936,ACC-00032,2025-01-08T06:56:00+00:00,USDT,569.75751603,569.76,trade,WALLET-ACC-00032,EXTERNAL-OUT,DEV-00032-A,JP,289,0,normal
TX-0000486,ACC-00017,2025-01-08T07:18:00+00:00,USDT,371.51121883,371.51,transfer_in,CP-ACC-00017-03,WALLET-ACC-00017,DEV-00017-A,JP,666,0,normal
TX-0000702,ACC-00024,2025-01-08T08:39:00+00:00,USDT,205.68742002,205.69,deposit,CP-ACC-00024-04,WALLET-ACC-00024,DEV-00024-A,US,831,0,normal
TX-0001203,ACC-00041,2025-01-08T08:40:00+00:00,ETH,0.10745971,322.38,trade,WALLET-ACC-00041,EXTERNAL-OUT,DEV-00041-A,TW,556,0,normal
TX-0000581,ACC-00020,2025-01-08T08:45:00+00:00,USDT,329.3943983,329.39,transfer_in,CP-ACC-00020-05,WALLET-ACC-00020,DEV-00020-B,DE,504,0,normal
TX-0000211,ACC-00008,2025-01-08T08:48:00+00:00,BTC,0.01446395,867.84,withdrawal,WALLET-ACC-00008,CP-ACC-00008-01,DEV-00008-A,SG,1064,0,normal
TX-0000610,ACC-00021,2025-01-08T09:14:00+00:00,USDC,605.30853224,605.31,trade,WALLET-ACC-00021,EXTERNAL-OUT,DEV-00021-A,TW,949,0,normal
TX-0000393,ACC-00014,2025-01-08T09:25:00+00:00,ETH,0.2465613,739.68,transfer_out,WALLET-ACC-00014,CP-ACC-00014-01,DEV-00014-A,US,1364,0,normal
TX-0001592,ACC-00054,2025-01-08T09:53:00+00:00,ETH,1.14343345,3430.3,deposit,CP-ACC-00054-04,WALLET-ACC-00054,DEV-00054-A,US,234,0,normal
TX-0000701,ACC-00024,2025-01-08T10:12:00+00:00,USDC,953.13957182,953.14,deposit,CP-ACC-00024-06,WALLET-ACC-00024,DEV-00024-A,US,831,0,normal
TX-0000426,ACC-00015,2025-01-08T10:26:00+00:00,ETH,0.19352863,580.59,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0000935,ACC-00032,2025-01-08T10:32:00+00:00,USDC,307.07253503,307.07,withdrawal,WALLET-ACC-00032,CP-ACC-00032-05,DEV-00032-A,JP,289,0,normal
TX-0000551,ACC-00019,2025-01-08T10:55:00+00:00,USDC,1030.6323962,1030.63,transfer_out,WALLET-ACC-00019,CP-ACC-00019-01,DEV-00019-A,US,1280,0,normal
TX-0000456,ACC-00016,2025-01-08T11:16:00+00:00,USDT,807.21884712,807.22,deposit,CP-ACC-00016-04,WALLET-ACC-00016,DEV-00016-B,TW,694,0,normal
TX-0000672,ACC-00023,2025-01-08T11:39:00+00:00,USDT,2383.34413288,2383.34,trade,WALLET-ACC-00023,EXTERNAL-OUT,DEV-00023-A,SG,626,0,normal
TX-0000579,ACC-00020,2025-01-08T12:02:00+00:00,USDC,470.83791513,470.84,trade,WALLET-ACC-00020,EXTERNAL-OUT,DEV-00020-A,DE,504,0,normal
TX-0000641,ACC-00022,2025-01-08T12:52:00+00:00,USDT,921.22152379,921.22,trade,WALLET-ACC-00022,EXTERNAL-OUT,DEV-00022-B,JP,468,0,normal
TX-0000580,ACC-00020,2025-01-08T13:03:00+00:00,BTC,0.00542591,325.55,transfer_out,WALLET-ACC-00020,CP-ACC-00020-03,DEV-00020-A,DE,504,0,normal
TX-0001114,ACC-00038,2025-01-08T13:12:00+00:00,BTC,0.0107897,647.38,transfer_out,WALLET-ACC-00038,CP-ACC-00038-05,DEV-00038-A,SG,1556,0,normal
TX-0000993,ACC-00034,2025-01-08T13:46:00+00:00,USDT,377.10082788,377.1,trade,WALLET-ACC-00034,EXTERNAL-OUT,DEV-00034-A,US,1007,0,normal
TX-0000034,ACC-00002,2025-01-08T13:54:00+00:00,BTC,0.00664981,398.99,withdrawal,WALLET-ACC-00002,CP-ACC-00002-06,DEV-00002-B,JP,980,0,normal
TX-0000552,ACC-00019,2025-01-08T13:54:00+00:00,BTC,0.00445017,267.01,transfer_out,WALLET-ACC-00019,CP-ACC-00019-01,DEV-00019-A,US,1280,0,normal
TX-0001413,ACC-00048,2025-01-08T14:19:00+00:00,BTC,0.00671176,402.71,trade,WALLET-ACC-00048,EXTERNAL-OUT,DEV-00048-B,SG,1172,0,normal
TX-0000671,ACC-00023,2025-01-08T14:26:00+00:00,BTC,0.00879242,527.54,transfer_in,CP-ACC-00023-05,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0001053,ACC-00036,2025-01-08T14:28:00+00:00,ETH,0.18780847,563.43,trade,WALLET-ACC-00036,EXTERNAL-OUT,DEV-00036-A,TW,1534,0,normal
TX-0001716,ACC-00058,2025-01-08T14:40:00+00:00,USDC,454.95604361,454.96,trade,WALLET-ACC-00058,EXTERNAL-OUT,DEV-00058-A,SG,1407,0,normal
TX-0001205,ACC-00041,2025-01-08T14:41:00+00:00,USDC,460.87020097,460.87,trade,WALLET-ACC-00041,EXTERNAL-OUT,DEV-00041-A,TW,556,0,normal
TX-0000123,ACC-00005,2025-01-08T15:15:00+00:00,USDT,340.43340446,340.43,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-A,DE,1075,0,normal
TX-0001083,ACC-00037,2025-01-08T15:26:00+00:00,ETH,0.16462735,493.88,withdrawal,WALLET-ACC-00037,CP-ACC-00037-01,DEV-00037-B,JP,817,0,normal
TX-0001293,ACC-00044,2025-01-08T15:38:00+00:00,USDT,92.90008221,92.9,deposit,CP-ACC-00044-02,WALLET-ACC-00044,DEV-00044-A,US,664,0,normal
TX-0000275,ACC-00010,2025-01-08T16:22:00+00:00,USDT,713.70432511,713.7,trade,WALLET-ACC-00010,EXTERNAL-OUT,DEV-00010-A,DE,1007,0,normal
TX-0001502,ACC-00051,2025-01-08T18:45:00+00:00,USDC,565.24089711,565.24,transfer_in,CP-ACC-00051-06,WALLET-ACC-00051,DEV-00051-A,TW,1185,0,normal
TX-0000937,ACC-00032,2025-01-08T19:00:00+00:00,USDT,540.50046479,540.5,transfer_out,WALLET-ACC-00032,CP-ACC-00032-03,DEV-00032-A,JP,289,0,normal
TX-0001533,ACC-00052,2025-01-08T19:55:00+00:00,USDT,469.68109538,469.68,transfer_in,CP-ACC-00052-01,WALLET-ACC-00052,DEV-00052-A,JP,523,0,normal
TX-0000514,ACC-00018,2025-01-08T21:50:00+00:00,USDT,418.72115856,418.72,withdrawal,WALLET-ACC-00018,CP-ACC-00018-04,DEV-00018-A,SG,1040,0,normal
TX-0000033,ACC-00002,2025-01-08T21:52:00+00:00,USDC,271.37057992,271.37,deposit,CP-ACC-00002-01,WALLET-ACC-00002,DEV-00002-A,JP,980,0,normal
TX-0001204,ACC-00041,2025-01-08T21:52:00+00:00,USDC,484.80557117,484.81,transfer_in,CP-ACC-00041-05,WALLET-ACC-00041,DEV-00041-A,TW,556,0,normal
TX-0000553,ACC-00019,2025-01-09T06:15:00+00:00,BTC,0.00826098,495.66,transfer_in,CP-ACC-00019-06,WALLET-ACC-00019,DEV-00019-B,US,1280,0,normal
TX-0001175,ACC-00040,2025-01-09T07:24:00+00:00,USDC,430.90247456,430.9,deposit,CP-ACC-00040-06,WALLET-ACC-00040,DEV-00040-A,DE,701,0,normal
TX-0000394,ACC-00014,2025-01-09T09:06:00+00:00,BTC,0.0174609,1047.65,trade,WALLET-ACC-00014,EXTERNAL-OUT,DEV-00014-A,US,1364,0,normal
TX-0001264,ACC-00043,2025-01-09T09:16:00+00:00,USDC,571.49290925,571.49,transfer_in,CP-ACC-00043-05,WALLET-ACC-00043,DEV-00043-A,SG,1396,0,normal
TX-0000994,ACC-00034,2025-01-09T09:23:00+00:00,USDC,253.74461605,253.74,trade,WALLET-ACC-00034,EXTERNAL-OUT,DEV-00034-A,US,1007,0,normal
TX-0000995,ACC-00034,2025-01-09T09:56:00+00:00,ETH,0.12334452,370.03,trade,WALLET-ACC-00034,EXTERNAL-OUT,DEV-00034-A,US,1007,0,normal
TX-0000725,ACC-00025,2025-01-09T10:07:00+00:00,ETH,0.21848182,655.45,trade,WALLET-ACC-00025,EXTERNAL-OUT,DEV-00025-A,DE,1337,0,normal
TX-0001625,ACC-00055,2025-01-09T10:08:00+00:00,USDT,176.05057798,176.05,deposit,CP-ACC-00055-05,WALLET-ACC-00055,DEV-00055-A,DE,1372,0,normal
TX-0000612,ACC-00021,2025-01-09T10:41:00+00:00,USDT,1390.79477572,1390.79,transfer_in,CP-ACC-00021-05,WALLET-ACC-00021,DEV-00021-A,TW,949,0,normal
TX-0000673,ACC-00023,2025-01-09T10:52:00+00:00,USDT,207.92257211,207.92,trade,WALLET-ACC-00023,EXTERNAL-OUT,DEV-00023-B,SG,626,0,normal
TX-0000554,ACC-00019,2025-01-09T11:11:00+00:00,USDC,270.74371189,270.74,deposit,CP-ACC-00019-05,WALLET-ACC-00019,DEV-00019-A,US,1280,0,normal
TX-0001294,ACC-00044,2025-01-09T11:44:00+00:00,USDT,161.90486086,161.9,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0000611,ACC-00021,2025-01-09T11:49:00+00:00,BTC,0.02925025,1755.01,trade,WALLET-ACC-00021,EXTERNAL-OUT,DEV-00021-A,TW,949,0,normal
TX-0000065,ACC-00003,2025-01-09T12:02:00+00:00,USDT,2149.0186639,2149.02,withdrawal,WALLET-ACC-00003,CP-ACC-00003-04,DEV-00003-A,SG,1110,0,normal
TX-0001232,ACC-00042,2025-01-09T12:09:00+00:00,USDT,795.2406686,795.24,transfer_in,CP-ACC-00042-04,WALLET-ACC-00042,DEV-00042-A,JP,870,0,normal
TX-0000964,ACC-00033,2025-01-09T12:19:00+00:00,BTC,0.00535352,321.21,transfer_out,WALLET-ACC-00033,CP-ACC-00033-05,DEV-00033-A,SG,273,0,normal
TX-0000584,ACC-00020,2025-01-09T13:24:00+00:00,ETH,0.19652875,589.59,transfer_in,CP-ACC-00020-06,WALLET-ACC-00020,DEV-00020-A,DE,504,0,normal
TX-0001656,ACC-00056,2025-01-09T13:37:00+00:00,ETH,0.07840804,235.22,transfer_out,WALLET-ACC-00056,CP-ACC-00056-02,DEV-00056-A,TW,890,0,normal
TX-0000035,ACC-00002,2025-01-09T13:42:00+00:00,USDT,362.0152676,362.02,deposit,CP-ACC-00002-01,WALLET-ACC-00002,DEV-00002-A,JP,980,0,normal
TX-0000555,ACC-00019,2025-01-09T14:05:00+00:00,USDC,426.27178924,426.27,transfer_in,CP-ACC-00019-05,WALLET-ACC-00019,DEV-00019-A,US,1280,0,normal
TX-0000938,ACC-00032,2025-01-09T14:20:00+00:00,USDT,454.68873183,454.69,deposit,CP-ACC-00032-03,WALLET-ACC-00032,DEV-00032-A,JP,289,0,normal
TX-0001717,ACC-00058,2025-01-09T14:29:00+00:00,USDT,630.18269541,630.18,transfer_out,WALLET-ACC-00058,CP-ACC-00058-06,DEV-00058-A,SG,1407,0,normal
TX-0000582,ACC-00020,2025-01-09T14:30:00+00:00,USDT,337.41549464,337.42,deposit,CP-ACC-00020-03,WALLET-ACC-00020,DEV-00020-A,DE,504,0,normal
TX-0000675,ACC-00023,2025-01-09T14:50:00+00:00,BTC,0.00878306,526.98,withdrawal,WALLET-ACC-00023,CP-ACC-00023-03,DEV-00023-A,SG,626,0,normal
TX-0001355,ACC-00046,2025-01-09T15:58:00+00:00,ETH,0.11210052,336.3,withdrawal,WALLET-ACC-00046,CP-ACC-00046-05,DEV-00046-A,TW,738,0,normal
TX-0000583,ACC-00020,2025-01-09T15:59:00+00:00,USDT,293.82753472,293.83,transfer_in,CP-ACC-00020-02,WALLET-ACC-00020,DEV-00020-A,DE,504,0,normal
TX-0000004,ACC-00001,2025-01-09T16:08:00+00:00,USDT,512.3452488,512.35,trade,WALLET-ACC-00001,EXTERNAL-OUT,DEV-00001-A,TW,252,0,normal
TX-0001144,ACC-00039,2025-01-09T16:19:00+00:00,ETH,0.07716994,231.51,withdrawal,WALLET-ACC-00039,CP-ACC-00039-04,DEV-00039-A,US,332,0,normal
